"date","year","month","day","5722002"
2000-11-01,"2000","11","01",84.59
2000-12-01,"2000","12","01",108.986
2001-01-01,"2001","01","01",101.954
2001-02-01,"2001","02","01",88.731
2001-03-01,"2001","03","01",80.2
2001-04-01,"2001","04","01",51.964
2001-05-01,"2001","05","01",31.096
2001-06-01,"2001","06","01",25.603
2001-07-01,"2001","07","01",23.878
2001-08-01,"2001","08","01",37.241
2001-09-01,"2001","09","01",50.759
2001-10-01,"2001","10","01",81.516
2001-11-01,"2001","11","01",86.73
2001-12-01,"2001","12","01",110.359
2002-01-01,"2002","01","01",105.029
2002-02-01,"2002","02","01",85.559
2002-03-01,"2002","03","01",78.048
2002-04-01,"2002","04","01",49.873
2002-05-01,"2002","05","01",34.69
2002-06-01,"2002","06","01",22.54
2002-07-01,"2002","07","01",24.909
2002-08-01,"2002","08","01",34.995
2002-09-01,"2002","09","01",52.656
2002-10-01,"2002","10","01",72.91
2002-11-01,"2002","11","01",88.542
2002-12-01,"2002","12","01",101.917
2003-01-01,"2003","01","01",109.443
2003-02-01,"2003","02","01",86.557
2003-03-01,"2003","03","01",77.528
2003-04-01,"2003","04","01",55.054
2003-05-01,"2003","05","01",40.034
2003-06-01,"2003","06","01",25.533
2003-07-01,"2003","07","01",27.411
2003-08-01,"2003","08","01",42.846
2003-09-01,"2003","09","01",56.952
2003-10-01,"2003","10","01",83.834
2003-11-01,"2003","11","01",91.342
2003-12-01,"2003","12","01",103.933
2004-01-01,"2004","01","01",106.883
2004-02-01,"2004","02","01",86.817
2004-03-01,"2004","03","01",80.099
2004-04-01,"2004","04","01",48.763
2004-05-01,"2004","05","01",36.205
2004-06-01,"2004","06","01",26.065
2004-07-01,"2004","07","01",27.312
2004-08-01,"2004","08","01",37.796
2004-09-01,"2004","09","01",59.77
2004-10-01,"2004","10","01",72.147
2004-11-01,"2004","11","01",78.984
2004-12-01,"2004","12","01",105.674
2005-01-01,"2005","01","01",105.498
2005-02-01,"2005","02","01",89.187
2005-03-01,"2005","03","01",73.814
2005-04-01,"2005","04","01",53.334
2005-05-01,"2005","05","01",28.748
2005-06-01,"2005","06","01",21.12
2005-07-01,"2005","07","01",27.555
2005-08-01,"2005","08","01",35.921
2005-09-01,"2005","09","01",48.132
2005-10-01,"2005","10","01",74.251
2005-11-01,"2005","11","01",91.786
2005-12-01,"2005","12","01",104.169
2006-01-01,"2006","01","01",108.352
2006-02-01,"2006","02","01",83.334
2006-03-01,"2006","03","01",79.188
2006-04-01,"2006","04","01",57.458
2006-05-01,"2006","05","01",40.727
2006-06-01,"2006","06","01",24.448
2006-07-01,"2006","07","01",26.823
2006-08-01,"2006","08","01",37.068
2006-09-01,"2006","09","01",55.842
2006-10-01,"2006","10","01",75.514
2006-11-01,"2006","11","01",92.025
2006-12-01,"2006","12","01",107.708
2007-01-01,"2007","01","01",104.156
2007-02-01,"2007","02","01",78.633
2007-03-01,"2007","03","01",75.149
2007-04-01,"2007","04","01",52.909
2007-05-01,"2007","05","01",33.905
2007-06-01,"2007","06","01",21.847
2007-07-01,"2007","07","01",21.818
2007-08-01,"2007","08","01",31.513
2007-09-01,"2007","09","01",53.023
2007-10-01,"2007","10","01",77.343
2007-11-01,"2007","11","01",95.073
2007-12-01,"2007","12","01",102.655
2008-01-01,"2008","01","01",108.4
2008-02-01,"2008","02","01",84.915
2008-03-01,"2008","03","01",73.406
2008-04-01,"2008","04","01",53.004
2008-05-01,"2008","05","01",33.197
2008-06-01,"2008","06","01",23.491
2008-07-01,"2008","07","01",27.561
2008-08-01,"2008","08","01",34.488
2008-09-01,"2008","09","01",53.738
2008-10-01,"2008","10","01",77.416
2008-11-01,"2008","11","01",100.496
2008-12-01,"2008","12","01",105.35
2009-01-01,"2009","01","01",108.887
2009-02-01,"2009","02","01",82.36
2009-03-01,"2009","03","01",82.589
2009-04-01,"2009","04","01",62.493
2009-05-01,"2009","05","01",39.643
2009-06-01,"2009","06","01",25.956
